x_c,y_c,z_c,theta_neck_pan_cmd_tminus1,theta_lower_tilt_cmd_tminus1,theta_upper_tilt_cmd_tminus1,theta_right_pan_cmd_tminus1,theta_tilt_cmd_tminus1
0.40373474739654647,-0.2118453558883816,1.0065987063062403,0.0,0.0,0.0,14,0
-0.4400924602772127,-0.15484532497245224,1.0049727706993674,0.0,0.0,0.0,-14,-5
-0.3527467541258362,-0.15816983520822891,1.0051065548971645,0.0,0.0,0.0,-12,-5
-0.2838064593080354,-0.16053765362118658,1.0052087152423135,0.0,0.0,0.0,-10,-5
-0.22365934034054014,-0.16212701931153303,1.0052914600048848,0.0,0.0,0.0,-8,-5
-0.16468741326629344,-0.1642710715827944,1.0053804381166416,0.0,0.0,0.0,-6,-5
-0.1082579432613251,-0.16604146089592237,1.0054618111312712,0.0,0.0,0.0,-4,-5
-0.05859760962881422,-0.16752887019362475,1.0055324765519915,0.0,0.0,0.0,-2,-5
-0.008931053710620196,-0.16843598167205048,1.0055953712051229,0.0,0.0,0.0,0,-5
0.05453506852298906,-0.16936669813234448,1.0056726793574617,0.0,0.0,0.0,2,-5
0.1101561645799467,-0.17082065623360493,1.0057489857698008,0.0,0.0,0.0,4,-5
0.16935540426295193,-0.1730302852068968,1.0058390749519106,0.0,0.0,0.0,6,-5
0.22637820175436096,-0.17410460451366558,1.005911725391351,0.0,0.0,0.0,8,-5
0.2839247724263467,-0.17554288002628768,1.0059897886227882,0.0,0.0,0.0,10,-5
0.3377236957413312,-0.1769174246091478,1.0060631692720001,0.0,0.0,0.0,12,-5
0.4054963740311994,-0.17861539896510767,1.006155159603098,0.0,0.0,0.0,14,-5
-0.43940919167830395,-0.15472165380337696,1.0049718112670911,0.0,0.0,0.0,-14,-5
-0.3536557460522497,-0.15801453715337,1.0051035450061083,0.0,0.0,0.0,-12,-5
-0.28348748510944255,-0.16019999685555422,1.0052045158349379,0.0,0.0,0.0,-10,-5
-0.22471978833084294,-0.16216597312101305,1.0052908987460392,0.0,0.0,0.0,-8,-5
-0.16567685552554867,-0.16405294057519412,1.0053765039561111,0.0,0.0,0.0,-6,-5
-0.10584869239998973,-0.16601779262448815,1.005463955135239,0.0,0.0,0.0,-4,-5
-0.05865413939121944,-0.16757156115096192,1.0055329909453963,0.0,0.0,0.0,-2,-5
-0.008457690741035861,-0.16818252168486103,1.0055924579170878,0.0,0.0,0.0,0,-5
0.05642821469171233,-0.16953242478692557,1.005676834389106,0.0,0.0,0.0,2,-5
0.11189584784810536,-0.17111098094342628,1.005754653886472,0.0,0.0,0.0,4,-5
0.16864551656391735,-0.17307630954753112,1.0058389665719214,0.0,0.0,0.0,6,-5
0.22692098804424288,-0.17399322987656515,1.005910787244885,0.0,0.0,0.0,8,-5
0.28368811411591044,-0.17533760917737692,1.0059867958308186,0.0,0.0,0.0,10,-5
0.337351493051006,-0.17641765634407225,1.0060560911722036,0.0,0.0,0.0,12,-5
0.40430397928471384,-0.17846479794239914,1.0061519231472,0.0,0.0,0.0,14,-5
-0.4405301405262577,-0.15469806302641112,1.0049703499831173,0.0,0.0,0.0,-14,-5
-0.35320655187385286,-0.15813170170222712,1.0051055741206794,0.0,0.0,0.0,-12,-5
-0.28504670061568405,-0.16018729021769007,1.005202752702047,0.0,0.0,0.0,-10,-5
-0.22584453123191328,-0.16220656386324414,1.0052902937438943,0.0,0.0,0.0,-8,-5
-0.16376588139846193,-0.16399516572954637,1.0053776818435798,0.0,0.0,0.0,-6,-5
-0.10664616137093819,-0.1660470050323364,1.0054635319726042,0.0,0.0,0.0,-4,-5
-0.058823570633197764,-0.1674226335124125,1.0055308219392625,0.0,0.0,0.0,-2,-5
-0.008185316056359415,-0.16833757167416852,1.0055948141380395,0.0,0.0,0.0,0,-5
0.055603321412278195,-0.1693766107511499,1.0056739034950861,0.0,0.0,0.0,2,-5
0.11085797995801916,-0.17095546363043873,1.0057515094018261,0.0,0.0,0.0,4,-5
0.16861777130397537,-0.17299632153641872,1.0058378662327911,0.0,0.0,0.0,6,-5
0.22673826785829498,-0.17374324310099137,1.0059072502734414,0.0,0.0,0.0,8,-5
0.28349426475096795,-0.17518022978871903,1.0059844886100415,0.0,0.0,0.0,10,-5
0.3364469865628168,-0.1763571424947105,1.0060543561567716,0.0,0.0,0.0,12,-5
0.40416471697460055,-0.17796723090288266,1.006145112511736,0.0,0.0,0.0,14,-5
-0.43980302929319837,-0.15453738640377457,1.0049689393935708,0.0,0.0,0.0,-14,-5
-0.35303631020496984,-0.15816076215884034,1.0051061375003874,0.0,0.0,0.0,-12,-5
-0.28333260919649617,-0.16004600609876923,1.0052026102737919,0.0,0.0,0.0,-10,-5
-0.22475769320892225,-0.16212700290202867,1.0052903377467233,0.0,0.0,0.0,-8,-5
-0.16507088952171545,-0.16413920504570592,1.0053782791018104,0.0,0.0,0.0,-6,-5
-0.10533959643599877,-0.16601591444840724,1.0054644500383492,0.0,0.0,0.0,-4,-5
-0.05720497604134345,-0.1675535334948237,1.0055342297533556,0.0,0.0,0.0,-2,-5
-0.008271679157768608,-0.16825561713192352,1.0055936275616486,0.0,0.0,0.0,0,-5
0.05536666808467605,-0.16943373043740262,1.005674427253806,0.0,0.0,0.0,2,-5
0.11109653636235173,-0.1709279915280876,1.0057513849227455,0.0,0.0,0.0,4,-5
0.16766585075820095,-0.1728424821200613,1.005834832035988,0.0,0.0,0.0,6,-5
0.22701035930582036,-0.1739254790507886,1.0059099705500107,0.0,0.0,0.0,8,-5
0.2832379972700967,-0.17525340589836,1.00598520751907,0.0,0.0,0.0,10,-5
0.33844625440567966,-0.17639235848033255,1.006056870500704,0.0,0.0,0.0,12,-5
0.40620664566687226,-0.17843465110129705,1.0061534628169881,0.0,0.0,0.0,14,-5
-0.4405833110876377,-0.15468002521183796,1.0049700539240203,0.0,0.0,0.0,-14,-5
-0.3548017852693581,-0.15800243924589977,1.0051022121176012,0.0,0.0,0.0,-12,-5
-0.28311277991517403,-0.16015334771192163,1.0052042734308164,0.0,0.0,0.0,-10,-5
-0.22640877501824108,-0.16237144138593107,1.005291927013299,0.0,0.0,0.0,-8,-5
-0.16370542742858885,-0.16415313606447587,1.005379860712198,0.0,0.0,0.0,-6,-5
-0.10773228413601987,-0.1658274501830259,1.0054594799644465,0.0,0.0,0.0,-4,-5
-0.05711416434895733,-0.16746528426996665,1.0055331398113951,0.0,0.0,0.0,-2,-5
-0.009215596758382794,-0.1684172099839232,1.0055948289487806,0.0,0.0,0.0,0,-5
0.05542989968720091,-0.16939733279010177,1.0056740040494077,0.0,0.0,0.0,2,-5
0.112101434967528,-0.1710665033122752,1.0057542678198454,0.0,0.0,0.0,4,-5
0.16812547974697067,-0.17283612715233018,1.0058352164076443,0.0,0.0,0.0,6,-5
0.2264186999792912,-0.1740362884190356,1.0059108511938137,0.0,0.0,0.0,8,-5
0.28167168479351257,-0.1751588612689493,1.0059823403472563,0.0,0.0,0.0,10,-5
0.3380349997674639,-0.1765126501237361,1.0060580625205282,0.0,0.0,0.0,12,-5
0.405589666805968,-0.1780934090029244,1.006148259222781,0.0,0.0,0.0,14,-5
-0.4394646042006779,-0.12008211122488185,1.004507517140754,0.0,0.0,0.0,-14,-10
-0.35217034830926863,-0.12288684529015596,1.0046342827630275,0.0,0.0,0.0,-12,-10
-0.28107350385047514,-0.12517884157390957,1.004737629998015,0.0,0.0,0.0,-10,-10
-0.22437948894171367,-0.1261179479462291,1.0048081324474758,0.0,0.0,0.0,-8,-10
-0.16383590406573345,-0.1281398417910298,1.0048970789474876,0.0,0.0,0.0,-6,-10
-0.10542747657253382,-0.1303518892263909,1.0049863926760938,0.0,0.0,0.0,-4,-10
-0.05909835894249271,-0.13187389204929303,1.0050541186657722,0.0,0.0,0.0,-2,-10
-0.00773888685453783,-0.132844640839576,1.0051195956061343,0.0,0.0,0.0,0,-10
0.05600230564353703,-0.13424640307052624,1.0052034976937188,0.0,0.0,0.0,2,-10
0.11238472051028703,-0.13606672393766683,1.005285491818828,0.0,0.0,0.0,4,-10
0.16963901347861743,-0.1382197195969277,1.0053728351155118,0.0,0.0,0.0,6,-10
0.2293522534060457,-0.13969524425259924,1.0054536109504937,0.0,0.0,0.0,8,-10
0.2845198825363542,-0.14083788593717225,1.0055252818691813,0.0,0.0,0.0,10,-10
0.3398667705581875,-0.1424620632374706,1.005603589430032,0.0,0.0,0.0,12,-10
0.4062319375237313,-0.14398442010274368,1.0056917882802576,0.0,0.0,0.0,14,-10
-0.4400728417027968,-0.11951581381782106,1.0044993062957563,0.0,0.0,0.0,-14,-10
-0.355324083510546,-0.1224781416050551,1.004625583591719,0.0,0.0,0.0,-12,-10
-0.2828057806318741,-0.12478082686076233,1.0047305261911925,0.0,0.0,0.0,-10,-10
-0.22164897370507208,-0.12625014595411674,1.0048126935562456,0.0,0.0,0.0,-8,-10
-0.16470954356690348,-0.12815537640070712,1.00489639466254,0.0,0.0,0.0,-6,-10
-0.10601245352204292,-0.1303564601398838,1.0049858563436067,0.0,0.0,0.0,-4,-10
-0.056736434158793925,-0.13171334828240175,1.0050543799241554,0.0,0.0,0.0,-2,-10
-0.00852414871280538,-0.13266473952907837,1.0051163823816434,0.0,0.0,0.0,0,-10
0.055716749032979296,-0.13374640159942147,1.0051965049830607,0.0,0.0,0.0,2,-10
0.1122998165881064,-0.13598756185748914,1.005284344157528,0.0,0.0,0.0,4,-10
0.1701504711137154,-0.13835010346073234,1.0053751050008535,0.0,0.0,0.0,6,-10
0.2284870638883345,-0.13927334761461074,1.0054470728647609,0.0,0.0,0.0,8,-10
0.2849235725363395,-0.1407569474536873,1.0055246095307884,0.0,0.0,0.0,10,-10
0.33922817275454875,-0.1423230384594773,1.0056010738576893,0.0,0.0,0.0,12,-10
0.40643499011238604,-0.14428610056701063,1.0056960388189429,0.0,0.0,0.0,14,-10
-0.43825560736684255,-0.11953562684749057,1.0045014282510394,0.0,0.0,0.0,-14,-10
-0.3557811141923477,-0.12251952606349231,1.0046256713379866,0.0,0.0,0.0,-12,-10
-0.28261888656877854,-0.12459712567154838,1.0047282551608334,0.0,0.0,0.0,-10,-10
-0.22331991105014803,-0.12605788245197388,1.0048084098796541,0.0,0.0,0.0,-8,-10
-0.16376826638220043,-0.1280669185177689,1.0048961707294655,0.0,0.0,0.0,-6,-10
-0.10703472304449313,-0.1299485255350744,1.004979344909037,0.0,0.0,0.0,-4,-10
-0.05652657621233537,-0.13195786446482652,1.005057871301938,0.0,0.0,0.0,-2,-10
-0.007140605227270447,-0.13234097029148134,1.0051134566204012,0.0,0.0,0.0,0,-10
0.05493701483923896,-0.13411522021503278,1.0052006513240523,0.0,0.0,0.0,2,-10
0.11247740982561272,-0.13610166146519648,1.0052860547380367,0.0,0.0,0.0,4,-10
0.17013366490794524,-0.13844683634471566,1.0053763842417882,0.0,0.0,0.0,6,-10
0.22790299874437325,-0.1396738628103015,1.0054518438903715,0.0,0.0,0.0,8,-10
0.2853663705413785,-0.14054370231825142,1.0055222039762222,0.0,0.0,0.0,10,-10
0.3400150104610917,-0.14228212886164024,1.0056013293946127,0.0,0.0,0.0,12,-10
0.40603815725694226,-0.14419670058203443,1.0056944352942159,0.0,0.0,0.0,14,-10
-0.4391065243814981,-0.11946634629519398,1.0044996304897684,0.0,0.0,0.0,-14,-10
-0.35663745415210646,-0.12219511172645722,1.0046204487458557,0.0,0.0,0.0,-12,-10
-0.2843344719125783,-0.12454431672486671,1.0047257948368207,0.0,0.0,0.0,-10,-10
-0.2233288802416029,-0.12596901171007277,1.0048072096755478,0.0,0.0,0.0,-8,-10
-0.1643594435452227,-0.12803890921998293,1.0048951914246027,0.0,0.0,0.0,-6,-10
-0.10593489697338898,-0.13013920202719598,1.0049830238896214,0.0,0.0,0.0,-4,-10
-0.058610391774760684,-0.13194024327350806,1.005055506391666,0.0,0.0,0.0,-2,-10
-0.007491241869798992,-0.1328379407337687,1.005119758796944,0.0,0.0,0.0,0,-10
0.055466105207933714,-0.13419378714349162,1.0052022447742395,0.0,0.0,0.0,2,-10
0.11254856114835454,-0.13633993854656679,1.0052893208019253,0.0,0.0,0.0,4,-10
0.1697388348461728,-0.1385365015993086,1.0053771825869546,0.0,0.0,0.0,6,-10
0.22916937195905418,-0.13946330255519426,1.0054503156535999,0.0,0.0,0.0,8,-10
0.2853880770619701,-0.1411479945300124,1.005530324846605,0.0,0.0,0.0,10,-10
0.3397510101965415,-0.142688950972504,1.0056065119121054,0.0,0.0,0.0,12,-10
0.40442373915456997,-0.14375267074939138,1.0056868351951647,0.0,0.0,0.0,14,-10
-0.44111584948160043,-0.11913549370483355,1.0044931437638405,0.0,0.0,0.0,-14,-10
-0.3534891033355074,-0.1223824258143515,1.0046261753637087,0.0,0.0,0.0,-12,-10
-0.28149833605473884,-0.12475746790090779,1.0047315487744104,0.0,0.0,0.0,-10,-10
-0.22260103748784965,-0.1256401729148707,1.0048035461317768,0.0,0.0,0.0,-8,-10
-0.16413739808715977,-0.12795339260569522,1.0048942721687097,0.0,0.0,0.0,-6,-10
-0.10709393108170895,-0.1298756892357077,1.004978308275556,0.0,0.0,0.0,-4,-10
-0.057083269860594976,-0.13193329571258366,1.0050569733342376,0.0,0.0,0.0,-2,-10
-0.007852810873033245,-0.13294634973512828,1.0051208423232372,0.0,0.0,0.0,0,-10
0.0554013456661504,-0.13455186528617946,1.0052069775646046,0.0,0.0,0.0,2,-10
0.11193361150299475,-0.13600496896008166,1.005284203344602,0.0,0.0,0.0,4,-10
0.1699564989281208,-0.13821225686343852,1.0053730594321573,0.0,0.0,0.0,6,-10
0.22844861394734672,-0.1394010086884791,1.0054487444933702,0.0,0.0,0.0,8,-10
0.28548827917194264,-0.14073735698344267,1.005524923864451,0.0,0.0,0.0,10,-10
0.33916718360785825,-0.14226922987399065,1.0056002904132157,0.0,0.0,0.0,12,-10
0.4063530055578144,-0.14361444862376466,1.0056869536187134,0.0,0.0,0.0,14,-10
-0.4386950245726734,-0.08160986294032488,1.0039927000556317,0.0,0.0,0.0,-14,-15
-0.35422885746795285,-0.08466530867194,1.0041199366288929,0.0,0.0,0.0,-12,-15
-0.2804826861767048,-0.08707565648633875,1.0042275764636268,0.0,0.0,0.0,-10,-15
-0.22321926555254956,-0.08962160826084337,1.004320195464156,0.0,0.0,0.0,-8,-15
-0.16276982142823326,-0.09221161290352134,1.0044166595874904,0.0,0.0,0.0,-6,-15
-0.10409324086014726,-0.09459494756311942,1.00450854283506,0.0,0.0,0.0,-4,-15
-0.05660951967878647,-0.09653455743505637,1.0045830450766895,0.0,0.0,0.0,-2,-15
-0.0065126509035216,-0.0976141170698397,1.0046486904642102,0.0,0.0,0.0,0,-15
0.05707251070307717,-0.09895943307857562,1.0047316766665702,0.0,0.0,0.0,2,-15
0.11377316888103661,-0.1014669325705639,1.0048232054333117,0.0,0.0,0.0,4,-15
0.1726690590611175,-0.10351602623908612,1.0049108332377572,0.0,0.0,0.0,6,-15
0.23103481360971245,-0.10461919451285705,1.0049852422268806,0.0,0.0,0.0,8,-15
0.2888286440501129,-0.10666411404318778,1.0050716882646726,0.0,0.0,0.0,10,-15
0.34243580385188666,-0.10823536127724623,1.0051475092147675,0.0,0.0,0.0,12,-15
0.40902415068480136,-0.11050994609711187,1.0052460173812454,0.0,0.0,0.0,14,-15
-0.44092050848666187,-0.08206502090003728,1.0039965265859325,0.0,0.0,0.0,-14,-15
-0.35372135149469275,-0.08461608854763503,1.0041197954331635,0.0,0.0,0.0,-12,-15
-0.28095903640896713,-0.08722394231937529,1.004229077160918,0.0,0.0,0.0,-10,-15
-0.22254971562572767,-0.08968955443063657,1.0043217900639265,0.0,0.0,0.0,-8,-15
-0.16435146520850552,-0.09261603696303135,1.0044204639086403,0.0,0.0,0.0,-6,-15
-0.10477025052835232,-0.0945114288247959,1.0045067319118528,0.0,0.0,0.0,-4,-15
-0.05553618605566468,-0.0964657135592814,1.004583218913778,0.0,0.0,0.0,-2,-15
-0.005555097168251422,-0.09740086163946418,1.0046468106278255,0.0,0.0,0.0,0,-15
0.0572524318851062,-0.09901354435933507,1.0047325856644906,0.0,0.0,0.0,2,-15
0.11416325196823562,-0.10127848068923333,1.004821078305084,0.0,0.0,0.0,4,-15
0.17270159831180965,-0.10335146548162871,1.0049086610431746,0.0,0.0,0.0,6,-15
0.231032054416362,-0.10500708517912219,1.004990437900635,0.0,0.0,0.0,8,-15
0.2896847864098453,-0.1066364724356305,1.0050721924177468,0.0,0.0,0.0,10,-15
0.3430789589016199,-0.10844237570863441,1.005150940636765,0.0,0.0,0.0,12,-15
0.4112296619234399,-0.11085959876653528,1.0052529564817323,0.0,0.0,0.0,14,-15
-0.4387841991037291,-0.08184777650271267,1.0039957974644638,0.0,0.0,0.0,-14,-15
-0.3533568154506743,-0.08440609273539679,1.0041173534762369,0.0,0.0,0.0,-12,-15
-0.2804787138233428,-0.08698142263151501,1.0042263176039556,0.0,0.0,0.0,-10,-15
-0.22305995562327519,-0.09023912128258686,1.004328634089962,0.0,0.0,0.0,-8,-15
-0.16551575376328176,-0.09233275845460936,1.0044154780276113,0.0,0.0,0.0,-6,-15
-0.10565071081430699,-0.0946594343697506,1.004507816028272,0.0,0.0,0.0,-4,-15
-0.0563987153017832,-0.09683702643499772,1.0045873141022441,0.0,0.0,0.0,-2,-15
-0.006710624025758394,-0.09725923951173007,1.00464373216958,0.0,0.0,0.0,0,-15
0.057914482865996764,-0.09891134114523213,1.0047318922695718,0.0,0.0,0.0,2,-15
0.11557643088776981,-0.10133064815871912,1.0048232211043975,0.0,0.0,0.0,4,-15
0.1715085201466393,-0.10333065894188424,1.0049071633886708,0.0,0.0,0.0,6,-15
0.23087551377540483,-0.10467864313334593,1.0049858762194461,0.0,0.0,0.0,8,-15
0.2900736180081198,-0.10695163089115393,1.005076813373068,0.0,0.0,0.0,10,-15
0.3430093931770317,-0.10812863690118134,1.0051466648581664,0.0,0.0,0.0,12,-15
0.40881951871161926,-0.11067219478283277,1.0052479827857443,0.0,0.0,0.0,14,-15
-0.4407248260878681,-0.08185968261754537,1.0039939745541195,0.0,0.0,0.0,-14,-15
-0.35335361740898785,-0.08504489254102819,1.0041259179081643,0.0,0.0,0.0,-12,-15
-0.28122345168883167,-0.08711796089128115,1.0042273866855584,0.0,0.0,0.0,-10,-15
-0.2229729643240591,-0.0901564874346168,1.0043276155022407,0.0,0.0,0.0,-8,-15
-0.16347658711809943,-0.09262443240696952,1.0044214701683387,0.0,0.0,0.0,-6,-15
-0.10487639350387812,-0.09458734771322899,1.0045076409413312,0.0,0.0,0.0,-4,-15
-0.05669802758039799,-0.09644221821992378,1.0045817171343496,0.0,0.0,0.0,-2,-15
-0.006064482422359685,-0.09773532119543413,1.0046507726691827,0.0,0.0,0.0,0,-15
0.05803587544276234,-0.09912024293668319,1.004734815971887,0.0,0.0,0.0,2,-15
0.1140239738530775,-0.10158409979122793,1.0048250319163299,0.0,0.0,0.0,4,-15
0.17378123292507164,-0.10368079423966126,1.004914177608024,0.0,0.0,0.0,6,-15
0.2317901191660432,-0.1050975837228619,1.0049924251698557,0.0,0.0,0.0,8,-15
0.28891776923057,-0.10676731666465311,1.0050731624284628,0.0,0.0,0.0,10,-15
0.342987622399503,-0.1085691695719909,1.005152546616029,0.0,0.0,0.0,12,-15
0.41035958955328944,-0.11116821184620426,1.005256203664696,0.0,0.0,0.0,14,-15
-0.438958792935338,-0.08152107417613425,1.0039912406564122,0.0,0.0,0.0,-14,-15
-0.3524501001255159,-0.08471858759515377,1.0041224677857767,0.0,0.0,0.0,-12,-15
-0.282063957089577,-0.08697899961044403,1.0042246657025784,0.0,0.0,0.0,-10,-15
-0.22191262285797075,-0.09008832672263668,1.0043277852227324,0.0,0.0,0.0,-8,-15
-0.16399355897677137,-0.09251076898738982,1.0044194187364688,0.0,0.0,0.0,-6,-15
-0.10531771553746916,-0.09449497165653964,1.0045059520828685,0.0,0.0,0.0,-4,-15
-0.05710236361797005,-0.09672767752414155,1.0045851297911847,0.0,0.0,0.0,-2,-15
-0.005350318252308028,-0.09730153679001399,1.0046456886757293,0.0,0.0,0.0,0,-15
0.0576801990695206,-0.09902057661831007,1.0047331169022422,0.0,0.0,0.0,2,-15
0.1148014969353095,-0.10121829400610907,1.004820923694358,0.0,0.0,0.0,4,-15
0.1725242436691139,-0.10361985448777129,1.004912076800802,0.0,0.0,0.0,6,-15
0.29009256248913107,-0.10678611324565,1.0050746144663834,0.0,0.0,0.0,10,-15
0.3430249939848855,-0.10825575129587023,1.0051483843765305,0.0,0.0,0.0,12,-15
0.4107275401413082,-0.1107473084465797,1.0052509386223891,0.0,0.0,0.0,14,-15
-0.44059440448087195,-0.050289404135540845,1.0035710044022483,0.0,0.0,0.0,-14,-20
-0.3539834349571178,-0.05383077862539724,1.003706944423751,0.0,0.0,0.0,-12,-20
-0.28220257778863744,-0.05579212203426953,1.0038065590275425,0.0,0.0,0.0,-10,-20
-0.2225880922688952,-0.05817841973850741,1.0038994401160517,0.0,0.0,0.0,-8,-20
-0.16194739968783955,-0.06054798962461971,1.0039931453557802,0.0,0.0,0.0,-6,-20
-0.10454623792227302,-0.06281289036977034,1.0040821384350989,0.0,0.0,0.0,-4,-20
-0.056206210000814494,-0.06468983315905313,1.0041566755879592,0.0,0.0,0.0,-2,-20
-0.004187782902161485,-0.06571241059427117,1.004223520298393,0.0,0.0,0.0,0,-20
0.058193268965266665,-0.06708308118237731,1.0043056162259305,0.0,0.0,0.0,2,-20
0.1164691660577375,-0.06919517926189678,1.0043934550496294,0.0,0.0,0.0,4,-20
0.1741163747693557,-0.07186891682729661,1.0044881786935782,0.0,0.0,0.0,6,-20
0.23393932789293093,-0.07304471506032018,1.0045650496882548,0.0,0.0,0.0,8,-20
0.2920865947123157,-0.07548351174930926,1.0046571355072236,0.0,0.0,0.0,10,-20
0.34599229367542894,-0.07711963112348727,1.0047341308476803,0.0,0.0,0.0,12,-20
0.4135183070747921,-0.07965611080030223,1.0048371068035304,0.0,0.0,0.0,14,-20
-0.43955595789487767,-0.04977396944761882,1.0035651574109403,0.0,0.0,0.0,-14,-20
-0.35260336076673093,-0.05305956509700189,1.0036980184910798,0.0,0.0,0.0,-12,-20
-0.2815638868735595,-0.05510838358659177,1.0037980480609883,0.0,0.0,0.0,-10,-20
-0.22098562566113744,-0.05784894512854692,1.0038966615357563,0.0,0.0,0.0,-8,-20
-0.16410881722756487,-0.06006964464184206,1.003984526571524,0.0,0.0,0.0,-6,-20
-0.10352933716176027,-0.06247902169333258,1.0040787027724796,0.0,0.0,0.0,-4,-20
-0.05622868391097724,-0.06441429469950205,1.0041529598759484,0.0,0.0,0.0,-2,-20
-0.00434656525189947,-0.06520146085163932,1.004216510367593,0.0,0.0,0.0,0,-20
0.05724532255281645,-0.06675401152589612,1.0043002376615324,0.0,0.0,0.0,2,-20
0.11627885281951911,-0.06912016313102512,1.0043922552697369,0.0,0.0,0.0,4,-20
0.1743191370387509,-0.07161833338102525,1.0044850275207542,0.0,0.0,0.0,6,-20
0.23369685106617188,-0.07313444314105355,1.0045660045140627,0.0,0.0,0.0,8,-20
0.29124992450850384,-0.07531230945173814,1.004653986349556,0.0,0.0,0.0,10,-20
0.345571777305014,-0.07725905810653974,1.0047355698569693,0.0,0.0,0.0,12,-20
0.413088518571991,-0.07959969178242934,1.0048359116218541,0.0,0.0,0.0,14,-20
-0.4392914167824037,-0.049959264888619695,1.0035679109775129,0.0,0.0,0.0,-14,-20
-0.3547933068504362,-0.0529516317572824,1.003694334802479,0.0,0.0,0.0,-12,-20
-0.2801066448237006,-0.054910382956539404,1.0037968831325366,0.0,0.0,0.0,-10,-20
-0.22282077882604212,-0.057585819770987354,1.0038912604148709,0.0,0.0,0.0,-8,-20
-0.16344829083147305,-0.05988254592054024,1.0039826938535528,0.0,0.0,0.0,-6,-20
-0.10455133166610564,-0.062373640984390175,1.0040762464319273,0.0,0.0,0.0,-4,-20
-0.05562675143223428,-0.06438173732791799,1.004153138456408,0.0,0.0,0.0,-2,-20
-0.0039030373482871195,-0.06525389226549229,1.0042176661432716,0.0,0.0,0.0,0,-20
0.05884830058628254,-0.06662561092197736,1.004300154388054,0.0,0.0,0.0,2,-20
0.1163482636756199,-0.06896529838312823,1.0043902506873392,0.0,0.0,0.0,4,-20
0.17588370664423802,-0.07156711490916448,1.0044859394018917,0.0,0.0,0.0,6,-20
0.23324364987661372,-0.07296429752498418,1.0045632612563031,0.0,0.0,0.0,8,-20
0.291552204023962,-0.07549704678114175,1.0046567709885543,0.0,0.0,0.0,10,-20
0.34546142236335586,-0.07691954687049543,1.0047309070086823,0.0,0.0,0.0,12,-20
0.4125338643035459,-0.07961206201240961,1.0048355107920122,0.0,0.0,0.0,14,-20
-0.4394239395957106,-0.049502120717761076,1.0035616489722619,0.0,0.0,0.0,-14,-20
-0.3525693845047623,-0.05356715128847018,1.003704855846263,0.0,0.0,0.0,-12,-20
-0.2825518763676669,-0.05504460655016455,1.003796184029206,0.0,0.0,0.0,-10,-20
-0.22091713139487468,-0.057553550803975104,1.0038927726462323,0.0,0.0,0.0,-8,-20
-0.16183744516855536,-0.06025641823081144,1.003989350055315,0.0,0.0,0.0,-6,-20
-0.10414825360043112,-0.062413681756818454,1.0040771948266962,0.0,0.0,0.0,-4,-20
-0.05474957579079809,-0.0643803070608151,1.0041540153794857,0.0,0.0,0.0,-2,-20
-0.0044624883934596404,-0.06539250669222249,1.0042189523319944,0.0,0.0,0.0,0,-20
0.058056025321958415,-0.06682476503496422,1.004302014081857,0.0,0.0,0.0,2,-20
0.1164979011866154,-0.06924439756857359,1.0043941440258444,0.0,0.0,0.0,4,-20
0.17475154268798132,-0.07170630502478897,1.004486648242821,0.0,0.0,0.0,6,-20
0.2343087040775058,-0.07308641835222654,1.004565985935388,0.0,0.0,0.0,8,-20
0.29185773115670366,-0.07562940257815591,1.0046588569303718,0.0,0.0,0.0,10,-20
0.3454108451001052,-0.07731106952081825,1.0047361025088757,0.0,0.0,0.0,12,-20
0.41527934388618615,-0.07993683679518941,1.0048426680926965,0.0,0.0,0.0,14,-20
-0.4394347828770966,-0.05005125263660484,1.0035689973352755,0.0,0.0,0.0,-14,-20
-0.3527451448119888,-0.05316830138472284,1.0036993309281488,0.0,0.0,0.0,-12,-20
-0.2811108646147471,-0.05534218384294072,1.0038016442324509,0.0,0.0,0.0,-10,-20
-0.22031406731410375,-0.057598981650016826,1.0038939975771173,0.0,0.0,0.0,-8,-20
-0.16413290105140177,-0.06019347647660388,1.0039861615567653,0.0,0.0,0.0,-6,-20
-0.10339691070194823,-0.06234008661838725,1.0040769760533093,0.0,0.0,0.0,-4,-20
-0.05618100824266581,-0.0642985170699018,1.004151456933375,0.0,0.0,0.0,-2,-20
-0.004850309134249553,-0.06510718428210018,1.0042147322706052,0.0,0.0,0.0,0,-20
0.058556885103234535,-0.06696890226892349,1.004304457462827,0.0,0.0,0.0,2,-20
0.1152405800620262,-0.06907275711681941,1.0043905592740294,0.0,0.0,0.0,4,-20
0.1747680492752366,-0.07192702067095216,1.0044896231260627,0.0,0.0,0.0,6,-20
0.23458996228033735,-0.07338876537734043,1.0045703252993656,0.0,0.0,0.0,8,-20
0.29131853203505376,-0.07565793599849432,1.0046586885072746,0.0,0.0,0.0,10,-20
0.3458112849635824,-0.07741852277554605,1.0047379516674653,0.0,0.0,0.0,12,-20
0.4126601261841931,-0.0797861007105271,1.0048379722350993,0.0,0.0,0.0,14,-20
-0.4413876644934902,-0.016947155738974422,1.0031233427926989,0.0,0.0,0.0,-14,-25
-0.35378897147702904,-0.02014137293524476,1.0032556392517014,0.0,0.0,0.0,-12,-25
-0.28400050346072947,-0.02178630004942704,1.0033489779052824,0.0,0.0,0.0,-10,-25
