x_c,y_c,z_c,theta_neck_pan_cmd_tminus1,theta_lower_tilt_cmd_tminus1,theta_upper_tilt_cmd_tminus1,theta_left_pan_cmd_tminus1,theta_tilt_cmd_tminus1
-0.21987609750105186,-0.2310043071733946,1.0062184150005846,0.0,0.0,0.0,-8,5
-0.1629845593785043,-0.23301392866187098,1.0063034662259274,0.0,0.0,0.0,-6,5
-0.1067958074147376,-0.23449091459609717,1.0063806611532926,0.0,0.0,0.0,-4,5
-0.05500561527376324,-0.235439153378246,1.006446276423879,0.0,0.0,0.0,-2,5
-0.0069028323717574835,-0.2372291095311647,1.0065194054248565,0.0,0.0,0.0,0,5
0.053452008557315356,-0.23671159271645498,1.0065741260486543,0.0,0.0,0.0,2,5
0.10231709962302804,-0.23783687491280536,1.0066391258674763,0.0,0.0,0.0,4,5
0.15721941053609978,-0.23856834690793371,1.0067050152696848,0.0,0.0,0.0,6,5
0.21168139723081825,-0.23905939974342796,1.0067672327660673,0.0,0.0,0.0,8,5
0.2664985510557083,-0.2393972118197445,1.0068277593631227,0.0,0.0,0.0,10,5
0.3168958019672512,-0.24009573507370036,1.0068886049787176,0.0,0.0,0.0,12,5
0.3778585096875071,-0.24079427087368124,1.0069602440575114,0.0,0.0,0.0,14,5
-0.39639269692765344,-0.22723315433112462,1.0059875511051968,0.0,0.0,0.0,-14,5
-0.3305974586786101,-0.22795593655930813,1.0060644518748636,0.0,0.0,0.0,-12,5
-0.2657874899845173,-0.22885864135681003,1.0061427574419848,0.0,0.0,0.0,-10,5
-0.22011344014508505,-0.23128118076230214,1.006221883186581,0.0,0.0,0.0,-8,5
-0.1638235186126593,-0.23317068153474038,1.0063047099696225,0.0,0.0,0.0,-6,5
-0.10633987827552549,-0.23425967973903639,1.006378027915624,0.0,0.0,0.0,-4,5
-0.054876215040037035,-0.23558439419695149,1.006448355125172,0.0,0.0,0.0,-2,5
-0.006393867398415409,-0.2371337011481979,1.006518646706722,0.0,0.0,0.0,0,5
0.052639041697128075,-0.23698902302834057,1.006577013658591,0.0,0.0,0.0,2,5
0.10318994951390481,-0.23764053244613664,1.0066373861673987,0.0,0.0,0.0,4,5
0.1556263679381964,-0.2386790557911051,1.0067048715892422,0.0,0.0,0.0,6,5
0.21276276533111882,-0.23894825185776508,1.0067668478545433,0.0,0.0,0.0,8,5
0.26806254120306416,-0.2394450070233498,1.0068299976289237,0.0,0.0,0.0,10,5
0.31728003637004587,-0.24021864424793524,1.0068906447218904,0.0,0.0,0.0,12,5
0.3803679573042984,-0.24062104385940355,1.0069604860396917,0.0,0.0,0.0,14,5
-0.39659249174071065,-0.22630473868192866,1.0059749044190962,0.0,0.0,0.0,-14,5
-0.3292620589386287,-0.22710413000123975,1.0060544002003728,0.0,0.0,0.0,-12,5
-0.2647354355666639,-0.22912929356634326,1.0061474594515463,0.0,0.0,0.0,-10,5
-0.2229044351468631,-0.23061613475095305,1.0062101190899766,0.0,0.0,0.0,-8,5
-0.1628232446529433,-0.23292304766284994,1.0063024130364455,0.0,0.0,0.0,-6,5
-0.10757226497530625,-0.23431790077827203,1.0063775492288116,0.0,0.0,0.0,-4,5
-0.054843647634829185,-0.23571613625229607,1.006450153995699,0.0,0.0,0.0,-2,5
-0.005745737701590592,-0.23700916362564448,1.006517639766964,0.0,0.0,0.0,0,5
0.05270414794900247,-0.23671902304998402,1.0065734616418245,0.0,0.0,0.0,2,5
0.10264796772408524,-0.23754552299407217,1.006635559185867,0.0,0.0,0.0,4,5
0.1572602777838874,-0.2385147038513301,1.0067043380964933,0.0,0.0,0.0,6,5
0.21115471227755345,-0.23876962205008234,1.0067628111364393,0.0,0.0,0.0,8,5
0.2688761537753439,-0.23944247800366644,1.0068307948927997,0.0,0.0,0.0,10,5
0.3172130669193862,-0.24005531574744463,1.006888387387406,0.0,0.0,0.0,12,5
0.3789453112214063,-0.2405722770560708,1.0069583791446282,0.0,0.0,0.0,14,5
-0.3968922177986838,-0.22673860059941026,1.0059804128266039,0.0,0.0,0.0,-14,5
-0.328958339664427,-0.2280153327992928,1.0060669223661876,0.0,0.0,0.0,-12,5
-0.26418248538361466,-0.22935180650111742,1.0061510064336714,0.0,0.0,0.0,-10,5
-0.21870550208880624,-0.23015194085265264,1.0062081874659383,0.0,0.0,0.0,-8,5
-0.16166645174438632,-0.23267092046332305,1.0063002157780967,0.0,0.0,0.0,-6,5
-0.10662676635920953,-0.2341240670274069,1.0063759173657802,0.0,0.0,0.0,-4,5
-0.05557824191130101,-0.23527424348827314,1.006443481334282,0.0,0.0,0.0,-2,5
-0.005483382570211637,-0.23705624225604574,1.0065185387252276,0.0,0.0,0.0,0,5
0.053430015900014505,-0.23664161249838886,1.0065731657101493,0.0,0.0,0.0,2,5
0.10262588016991625,-0.23789800153311677,1.006640260522793,0.0,0.0,0.0,4,5
0.15695670634965864,-0.23854279853913218,1.0067044045023916,0.0,0.0,0.0,6,5
0.2112733208773554,-0.23890104901434014,1.006764693680756,0.0,0.0,0.0,8,5
0.2674779357731465,-0.23943685955615707,1.0068292912248284,0.0,0.0,0.0,10,5
0.3182997990622234,-0.2401384611122459,1.0068906118645928,0.0,0.0,0.0,12,5
0.38031729860979513,-0.24058493669131145,1.0069599503820035,0.0,0.0,0.0,14,5
-0.3954299009914424,-0.2272715853569306,1.0059890497140949,0.0,0.0,0.0,-14,5
-0.32676356033798204,-0.22787078133581087,1.006067227202811,0.0,0.0,0.0,-12,5
-0.26413231364029466,-0.22947302552691193,1.0061526822590179,0.0,0.0,0.0,-10,5
-0.21887709261938504,-0.2302147579576874,1.006208854047037,0.0,0.0,0.0,-8,5
-0.16086141464363823,-0.23276130674692175,1.006302249528096,0.0,0.0,0.0,-6,5
-0.10576944991434412,-0.2341831699601877,1.006377585264504,0.0,0.0,0.0,-4,5
-0.055389506349962425,-0.23557128255279353,1.0064476550433805,0.0,0.0,0.0,-2,5
-0.006095126218516933,-0.23694576910868015,1.0065164332337446,0.0,0.0,0.0,0,5
0.05295508350623712,-0.23684845641007954,1.0065754526484672,0.0,0.0,0.0,2,5
0.10235072554461122,-0.23776635503471774,1.006638215114436,0.0,0.0,0.0,4,5
0.1563729391222135,-0.23847099597778476,1.0067028458519989,0.0,0.0,0.0,6,5
0.212250571005421,-0.23888932583810502,1.006765534891288,0.0,0.0,0.0,8,5
0.2684857955809514,-0.2392426320333922,1.0068277177904608,0.0,0.0,0.0,10,5
0.31697283990042635,-0.2400582735291362,1.0068881816200748,0.0,0.0,0.0,12,5
0.3781865219354943,-0.24066190542922158,1.0069588051877072,0.0,0.0,0.0,14,5
-0.39301629967037854,-0.1937151501958435,1.0055417935991404,0.0,0.0,0.0,-14,0
-0.32772617902431755,-0.19510988495919976,1.0056271838348643,0.0,0.0,0.0,-12,0
-0.2629783444104802,-0.19634814193443223,1.0057099229825066,0.0,0.0,0.0,-10,0
-0.21825701371487916,-0.1979290522068949,1.0057767959890775,0.0,0.0,0.0,-8,0
-0.1613487779528039,-0.20022476810575235,1.0058656984959544,0.0,0.0,0.0,-6,0
-0.10642967452987417,-0.20175483544182604,1.0059423077899572,0.0,0.0,0.0,-4,0
-0.054643002802659435,-0.20291129889242104,1.0060107100814177,0.0,0.0,0.0,-2,0
-0.00556710153521589,-0.20422850538363654,1.0060784974168115,0.0,0.0,0.0,0,0
0.054027764310953685,-0.2041299982552951,1.006138057225173,0.0,0.0,0.0,2,0
0.10448415743489958,-0.20508266905854314,1.0062023693318405,0.0,0.0,0.0,4,0
0.15802555125337792,-0.20615544476614572,1.0062714426058146,0.0,0.0,0.0,6,0
0.21245890162253356,-0.2065727234768505,1.0063326421309975,0.0,0.0,0.0,8,0
0.26892973023988676,-0.20721432320392158,1.006398929411224,0.0,0.0,0.0,10,0
0.3178294438827223,-0.2077717123107118,1.006456353722789,0.0,0.0,0.0,12,0
0.3778997607154986,-0.20858316301119123,1.0065285944469584,0.0,0.0,0.0,14,0
-0.3957498125678238,-0.1941043119543423,1.0055442166671114,0.0,0.0,0.0,-14,0
-0.32930522625051817,-0.19448278320767665,1.005617166348204,0.0,0.0,0.0,-12,0
-0.2640543681127884,-0.19685092765360696,1.0057155620654847,0.0,0.0,0.0,-10,0
-0.21809404884640127,-0.19855508229557192,1.0057853524939697,0.0,0.0,0.0,-8,0
-0.16043729213935976,-0.20010370017700324,1.005865007090775,0.0,0.0,0.0,-6,0
-0.10623624347666594,-0.20184736709730952,1.0059437454971347,0.0,0.0,0.0,-4,0
-0.05359079433174496,-0.202924750120313,1.0060119652529067,0.0,0.0,0.0,-2,0
-0.004594297493283106,-0.20416196520760865,1.0060785994305295,0.0,0.0,0.0,0,0
0.05543565609517609,-0.20407259965595712,1.006138726224041,0.0,0.0,0.0,2,0
0.10474341007106203,-0.2051126830236195,1.0062030364208636,0.0,0.0,0.0,4,0
0.15693876216787417,-0.20616054110052334,1.0062704006815555,0.0,0.0,0.0,6,0
0.2137047844863471,-0.20651632272991083,1.006333159000483,0.0,0.0,0.0,8,0
0.270028031646373,-0.20688221001515403,1.006395600431574,0.0,0.0,0.0,10,0
0.3178741533226326,-0.207579957149211,1.0064538295027163,0.0,0.0,0.0,12,0
0.3772609350488314,-0.20858688680761922,1.006527991751513,0.0,0.0,0.0,14,0
-0.39525107449228325,-0.19419289786433871,1.0055459133843938,0.0,0.0,0.0,-14,0
-0.3288060336853824,-0.19425177765736135,1.0056145803800716,0.0,0.0,0.0,-12,0
-0.2632084026128877,-0.1967474093806889,1.005715038926744,0.0,0.0,0.0,-10,0
-0.22066255827807435,-0.19790356703068124,1.005773997019141,0.0,0.0,0.0,-8,0
-0.1602038696231397,-0.19995005458904533,1.0058631863959826,0.0,0.0,0.0,-6,0
-0.10559593673695422,-0.20177161431546684,1.0059433843765202,0.0,0.0,0.0,-4,0
-0.05416945578511578,-0.20312586882477685,1.0060140694963473,0.0,0.0,0.0,-2,0
-0.004564479869287652,-0.20412003399421647,1.0060780679310062,0.0,0.0,0.0,0,0
0.054533260195147815,-0.2039180324267918,1.0061357328657425,0.0,0.0,0.0,2,0
0.10344334332845606,-0.20492140824559268,1.0061991448633285,0.0,0.0,0.0,4,0
0.15772691693792074,-0.20599942910287897,1.0062690466170405,0.0,0.0,0.0,6,0
0.21257512434486325,-0.2067117355126715,1.0063346238927584,0.0,0.0,0.0,8,0
0.26972901407751193,-0.207159150742238,1.0063990065124429,0.0,0.0,0.0,10,0
0.3174531648993075,-0.20796287764082208,1.0064585313183114,0.0,0.0,0.0,12,0
0.378844264450914,-0.20853930812746896,1.006528971577309,0.0,0.0,0.0,14,0
-0.39658027489496983,-0.1935810056509396,1.0055363549698804,0.0,0.0,0.0,-14,0
-0.3285359966955227,-0.1950191407465082,1.005625140404255,0.0,0.0,0.0,-12,0
-0.2631130186671662,-0.1966678519343502,1.0057140701424412,0.0,0.0,0.0,-10,0
-0.21946399781127202,-0.19786784157691467,1.0057747426350534,0.0,0.0,0.0,-8,0
-0.16025021896703617,-0.20006997633071708,1.0058647462326769,0.0,0.0,0.0,-6,0
-0.10734376784041277,-0.20186791872253357,1.0059428895215328,0.0,0.0,0.0,-4,0
-0.05352434490068092,-0.20316795356141837,1.0060152925363512,0.0,0.0,0.0,-2,0
-0.004748845720027761,-0.20388473833280193,1.0060747261680305,0.0,0.0,0.0,0,0
0.054144035555215186,-0.20399161621649248,1.0061363214141732,0.0,0.0,0.0,2,0
0.10321151800086836,-0.20511692399053777,1.006201528331625,0.0,0.0,0.0,4,0
0.1561462048591793,-0.2060924344001174,1.006268678270393,0.0,0.0,0.0,6,0
0.21292703399427415,-0.2067245859812676,1.0063351556125206,0.0,0.0,0.0,8,0
0.2688099702240605,-0.20714551332973874,1.0063978848819553,0.0,0.0,0.0,10,0
0.31705598502856835,-0.2080118239027443,1.0064587815489736,0.0,0.0,0.0,12,0
0.37814804880130937,-0.2088461171085985,1.0065323721876738,0.0,0.0,0.0,14,0
-0.39504810979078,-0.19412034103961257,1.005545148322768,0.0,0.0,0.0,-14,0
-0.32777550775977604,-0.19498774914565586,1.0056254965839584,0.0,0.0,0.0,-12,0
-0.2636063556093736,-0.19633264818441562,1.0057090737820842,0.0,0.0,0.0,-10,0
-0.21965746814043763,-0.1979608037015077,1.0057757908666607,0.0,0.0,0.0,-8,0
-0.1612338233527877,-0.20030821497679271,1.0058669342805242,0.0,0.0,0.0,-6,0
-0.10694718905546963,-0.20163011327238992,1.005940107594873,0.0,0.0,0.0,-4,0
-0.05605537621032075,-0.20289860851797564,1.0060090971751554,0.0,0.0,0.0,-2,0
-0.003948025042295189,-0.20413416257244738,1.0060788870298818,0.0,0.0,0.0,0,0
0.05414358798979979,-0.2038609286347886,1.006134569488139,0.0,0.0,0.0,2,0
0.1036474208793503,-0.20496029025265153,1.0061998744365273,0.0,0.0,0.0,4,0
0.15724567139247658,-0.20585136568958573,1.006266570654806,0.0,0.0,0.0,6,0
0.2136479757470049,-0.20685735529208432,1.0063376714690377,0.0,0.0,0.0,8,0
0.2697467361853174,-0.20710123807783823,1.0063982484739162,0.0,0.0,0.0,10,0
0.3172937675782661,-0.20813858112424455,1.0064607232534881,0.0,0.0,0.0,12,0
0.37948114961501234,-0.20853120098658967,1.0065295135450298,0.0,0.0,0.0,14,0
-0.3957959801092905,-0.15789788788887732,1.0050589327131956,0.0,0.0,0.0,-14,-5
-0.32763414675312386,-0.1592335349409981,1.0051464646978057,0.0,0.0,0.0,-12,-5
-0.26173918040606636,-0.16225858438636495,1.0052543222230104,0.0,0.0,0.0,-10,-5
-0.21245734586421305,-0.16490462317167842,1.005340128880363,0.0,0.0,0.0,-8,-5
-0.16149994940556678,-0.16644093798968895,1.0054127747638344,0.0,0.0,0.0,-6,-5
-0.10631144945142113,-0.1680744167980478,1.0054910451794392,0.0,0.0,0.0,-4,-5
-0.053322187732197435,-0.16869482128279573,1.005553491757058,0.0,0.0,0.0,-2,-5
-0.004203851557038396,-0.16989073995278345,1.0056196969487747,0.0,0.0,0.0,0,-5
