x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_right_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_right_eye,state_theta_tilt
-0.06663371060338352,-0.2758518816812004,1.0313494842637883,-5,0,0,0,10,-5.625,0.703125,-0.703125,-0.087890625,0.087890625,-0.17578125,10.1953125
-0.0005550080555732917,-0.2766873187177932,1.0294811722912203,-5,0,0,2,10,-5.625,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,10.1953125
0.056181728171638246,-0.2769724545507227,1.0277642449653284,-5,0,0,4,10,-5.625,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,10.1953125
0.11300049610257257,-0.27691881633761967,1.0260535923033578,-5,0,0,6,10,-5.625,0.703125,-0.703125,-0.087890625,0.087890625,5.80078125,10.1953125
0.17457007926813972,-0.27717982030273824,1.024485005090471,-5,0,0,8,10,-5.625,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,10.1953125
0.23286294747656167,-0.27760012973735426,1.0228194938884019,-5,0,0,10,10,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,10.1953125
0.2881844580981341,-0.27759172985482905,1.0211369088839763,-5,0,0,12,10,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,11.6015625,10.1953125
0.35334491217449626,-0.27738789016850407,1.0191071590482013,-5,0,0,14,10,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,13.623046875,10.1953125
-0.536050201261703,-0.23822286427125586,1.0449467317668413,-5,0,0,-14,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-14.23828125,5.185546875
-0.4409915071514014,-0.23954402951003168,1.0421806108617735,-5,0,0,-12,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-12.12890625,5.185546875
-0.3569532980867036,-0.24037540653503642,1.0397888085492974,-5,0,0,-10,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,5.185546875
-0.2952006487482649,-0.24129061679921232,1.0379400061967519,-5,0,0,-8,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-8.173828125,5.185546875
-0.23278272622291285,-0.2417771746595854,1.0362555027999456,-5,0,0,-6,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,5.185546875
-0.16883297852062806,-0.2430468143350912,1.0343991649949165,-5,0,0,-4,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-4.04296875,5.185546875
-0.11807322069457582,-0.24393906842482,1.0329700545536789,-5,0,0,-2,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-2.021484375,5.185546875
-0.06293903284364444,-0.2432932703648012,1.0313363754126328,-5,0,0,0,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-0.087890625,5.185546875
0.002641977691822839,-0.24435391174102225,1.029443307421117,-5,0,0,2,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,5.185546875
0.0587377160818402,-0.24448520467495166,1.0278569869944474,-5,0,0,4,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,5.185546875
0.11462350789900144,-0.24449020256533127,1.0261974953144513,-5,0,0,6,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,5.888671875,5.185546875
0.17538893417384127,-0.24521005992241374,1.0245031112481011,-5,0,0,8,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,5.185546875
0.23532238682046858,-0.24624165470487103,1.0227393027272111,-5,0,0,10,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,5.185546875
0.2872894194061367,-0.24598649055803082,1.0212196711666872,-5,0,0,12,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,11.513671875,5.185546875
0.3532290072223282,-0.24645891120195382,1.019336283333718,-5,0,0,14,5,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,13.53515625,5.185546875
-0.532722404999679,-0.2042228494265472,1.0448782374575274,-5,0,0,-14,0,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-14.23828125,0.3515625
-0.438898412847566,-0.20608344698329886,1.042162818869264,-5,0,0,-12,0,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-12.12890625,0.3515625
-0.35420178070423636,-0.2071361855685946,1.0397861801876214,-5,0,0,-10,0,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,0.3515625
-0.29260123294193474,-0.20824875934862894,1.038038653829318,-5,0,0,-8,0,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-7.998046875,0.3515625
-0.231644831566022,-0.2085933881062555,1.0363148156718514,-5,0,0,-6,0,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,0.3515625
-0.16886363532044257,-0.20975158604780303,1.0345087315334855,-5,0,0,-4,0,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,0.3515625
-0.11605898725323305,-0.21059218089605114,1.032963233769837,-5,0,0,-2,0,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-2.021484375,0.3515625
-0.06148912609068902,-0.21050231047702833,1.0313764280662179,-5,0,0,0,0,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,-0.087890625,0.3515625
0.004770384911558123,-0.21171039405370032,1.0295188736840624,-5,0,0,2,0,-5.537109375,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,0.3515625
0.060142883613616194,-0.2125703187525524,1.0279492542158575,-5,0,0,4,0,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,0.3515625
0.11834752704216611,-0.2133859402669456,1.026230543260708,-5,0,0,6,0,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,5.80078125,0.3515625
0.17855718405643084,-0.21368189652753736,1.024571381780622,-5,0,0,8,0,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,0.3515625
0.23779170981336684,-0.21502547404059047,1.022807887133736,-5,0,0,10,0,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,0.3515625
0.29220255675473705,-0.21485024139644068,1.0211896517965633,-5,0,0,12,0,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,11.6015625,0.3515625
0.3568189860846126,-0.2157925000661015,1.01940452211422,-5,0,0,14,0,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,13.623046875,0.3515625
-0.5332369200208105,-0.16915350494830564,1.0450656328332697,-5,0,0,-14,-5,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-14.0625,-4.482421875
-0.4362895890237569,-0.170853262728536,1.042311887398573,-5,0,0,-12,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-11.953125,-4.482421875
-0.35384796318900047,-0.1725671935301069,1.039938400743341,-5,0,0,-10,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-10.01953125,-4.482421875
-0.2901698407240145,-0.17353807927007656,1.0380203673505963,-5,0,0,-8,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-7.998046875,-4.5703125
-0.2272751534584061,-0.17476568456392172,1.0362033629870584,-5,0,0,-6,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,-4.5703125
-0.16551621109112435,-0.17638150883983594,1.0345077994773944,-5,0,0,-4,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,-4.482421875
-0.11097267196508986,-0.1774339637360135,1.0329169798301832,-5,0,0,-2,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-2.109375,-4.5703125
-0.058484286238539296,-0.17786013856864058,1.031368520035363,-5,0,0,0,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-0.17578125,-4.5703125
0.00869355272369765,-0.1794440860534497,1.0294047395876866,-5,0,0,2,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,-4.5703125
0.06657647733840066,-0.18065041455217618,1.0278590784811814,-5,0,0,4,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,-4.5703125
0.12306777920635814,-0.1814626562267292,1.0261389594457668,-5,0,0,6,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,5.888671875,-4.5703125
0.1830690321393026,-0.18257624197293584,1.0243861729392651,-5,0,0,8,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,-4.5703125
0.24183958485410528,-0.1840398070352122,1.022769391259715,-5,0,0,10,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,-4.5703125
0.29474783773878854,-0.18417086932876123,1.0212255378882729,-5,0,0,12,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,11.513671875,-4.5703125
0.36087546536373927,-0.1854028282501436,1.0193581555155509,-5,0,0,14,-5,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,13.623046875,-4.5703125
-0.5304981869245979,-0.1305425062355676,1.0450635067357952,-5,0,0,-14,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-14.150390625,-9.404296875
-0.4303606131508705,-0.13216939077150464,1.0420933817442195,-5,0,0,-12,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-12.12890625,-9.4921875
-0.3492964446465058,-0.1342914002074108,1.0398652238626733,-5,0,0,-10,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,-9.4921875
-0.29118686531760407,-0.1359370947512257,1.0381887612850502,-5,0,0,-8,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-8.173828125,-9.4921875
-0.2286194856949636,-0.1372097334290231,1.0363053317422817,-5,0,0,-6,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,-9.4921875
-0.16469236626542239,-0.13854886817481787,1.0345089232903812,-5,0,0,-4,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,-9.4921875
-0.11061529865517772,-0.1404532543632555,1.0329472055188846,-5,0,0,-2,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-2.021484375,-9.4921875
-0.05740297595063859,-0.140966382838399,1.0314131384011906,-5,0,0,0,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-0.087890625,-9.4921875
0.009260888535768896,-0.14306523674106636,1.0295507557507841,-5,0,0,2,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,-9.4921875
0.06564436283067177,-0.1445257866489502,1.0279635370399995,-5,0,0,4,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,-9.4921875
0.12274747266906572,-0.1458038646929281,1.0262883113612447,-5,0,0,6,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,5.888671875,-9.4921875
0.18411972656637066,-0.14709259136679956,1.0244138678030237,-5,0,0,8,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,-9.580078125
0.2432435477666982,-0.14930388719223406,1.022777037267358,-5,0,0,10,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,-9.4921875
0.29726313727691833,-0.14931912601181355,1.0212188731382514,-5,0,0,12,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,11.6015625,-9.4921875
0.36095402134551513,-0.15038115475912217,1.019393084166524,-5,0,0,14,-10,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,13.53515625,-9.580078125
-0.5339573546198395,-0.091865117568768,1.0452782206223548,-5,0,0,-14,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-14.23828125,-14.4140625
-0.4350894228529736,-0.09414360042332381,1.0424319808894527,-5,0,0,-12,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-12.041015625,-14.4140625
-0.3553529321634543,-0.09673688876038793,1.040133218275537,-5,0,0,-10,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,-14.4140625
-0.29168038720966405,-0.0987306638555788,1.0382538218697568,-5,0,0,-8,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-7.998046875,-14.4140625
-0.2294429087454789,-0.10005379458905515,1.0365006607904774,-5,0,0,-6,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,-14.4140625
-0.16452648220506094,-0.10258650736592063,1.034685254247492,-5,0,0,-4,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,-14.4140625
-0.11068610090405873,-0.10424383070566298,1.0330913237906159,-5,0,0,-2,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-2.021484375,-14.4140625
-0.05855133818064273,-0.10483133017777876,1.0316021895889946,-5,0,0,0,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-0.17578125,-14.4140625
0.009389699689721698,-0.10720093416211221,1.0296002002222304,-5,0,0,2,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,-14.4140625
0.06696323408853522,-0.10867086221250458,1.0279773924880684,-5,0,0,4,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,-14.4140625
0.12412307093558583,-0.10997428432562108,1.0263312700968097,-5,0,0,6,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,5.80078125,-14.501953125
0.18361121789687274,-0.11180137615713324,1.024602957722942,-5,0,0,8,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,-14.4140625
0.24494675503638286,-0.11406099858752766,1.0228942149208933,-5,0,0,10,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,-14.4140625
0.2970045753629147,-0.11434974065150222,1.0213155176911324,-5,0,0,12,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,11.513671875,-14.4140625
0.3619380258824524,-0.11595224165598603,1.0195913392334053,-5,0,0,14,-15,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,13.53515625,-14.4140625
-0.5356377331639687,-0.05931677790606388,1.0454298962421125,-5,0,0,-14,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-14.23828125,-19.072265625
-0.4338598299944153,-0.06200694542818677,1.0424971236602731,-5,0,0,-12,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-12.12890625,-19.072265625
-0.35429937547010437,-0.06337885263469026,1.040136167667648,-5,0,0,-10,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-10.01953125,-19.16015625
-0.2906621881269834,-0.06593371249716064,1.0383186693575028,-5,0,0,-8,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-8.0859375,-19.16015625
-0.22718919967087647,-0.0674077246959679,1.0364919473504832,-5,0,0,-6,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,-19.16015625
-0.1638465570962767,-0.06985124087704478,1.034691707396862,-5,0,0,-4,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-4.04296875,-19.16015625
-0.11045355406074064,-0.07125646834104277,1.0331615804646037,-5,0,0,-2,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-2.021484375,-19.16015625
-0.057078698021652996,-0.07201548831579652,1.0316141654794722,-5,0,0,0,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-0.17578125,-19.16015625
0.010323975102327632,-0.07462087578802525,1.0296488531699108,-5,0,0,2,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,1.845703125,-19.16015625
0.0689762711745796,-0.07639661410305912,1.0279821862345784,-5,0,0,4,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,-19.248046875
0.12515467265240954,-0.07797276276780873,1.0264000903176682,-5,0,0,6,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,5.888671875,-19.248046875
0.1860162452724451,-0.07975137322855438,1.0245876789515664,-5,0,0,8,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,-19.248046875
0.24613375915779157,-0.08227846767176011,1.0228542934226639,-5,0,0,10,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,-19.248046875
0.2979704359984636,-0.08286450982731824,1.021436896828488,-5,0,0,12,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,11.513671875,-19.248046875
0.3635628178586897,-0.08485197376244419,1.019584660044684,-5,0,0,14,-20,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,13.53515625,-19.16015625
-0.5356348091880303,-0.021102756356531287,1.0453316082264907,-5,0,0,-14,-25,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-14.23828125,-23.90625
-0.4382356389871333,-0.02377623696538482,1.042696564878871,-5,0,0,-12,-25,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-12.041015625,-23.90625
-0.356904131067765,-0.0260445900722376,1.0403713564351953,-5,0,0,-10,-25,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,-23.994140625
-0.2915865435553563,-0.028730230473032626,1.0385218118248571,-5,0,0,-8,-25,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-8.173828125,-23.90625
-0.22875265941150047,-0.03042838121353232,1.0366923639850376,-5,0,0,-6,-25,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,-23.994140625
-0.16540551971248063,-0.03300276545193752,1.034786587289093,-5,0,0,-4,-25,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,-23.90625
-0.11088737152337558,-0.03490236829585726,1.0332802582030713,-5,0,0,-2,-25,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-2.021484375,-23.994140625
-0.05637582858614054,-0.035660096348609185,1.0317282714909384,-5,0,0,0,-25,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,-0.087890625,-24.08203125
0.010291246077840377,-0.03812623632089224,1.0297412980875258,-5,0,0,2,-25,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,-23.994140625
0.06774341503322534,-0.04021464620627477,1.0281401627248827,-5,0,0,4,-25,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,-23.994140625
0.12564747061651171,-0.04192471646759538,1.0264360765391343,-5,0,0,6,-25,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,5.888671875,-23.994140625
0.187886199427574,-0.044478100277930165,1.024676321638261,-5,0,0,8,-25,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,-24.08203125
0.2481451386082515,-0.04683421039139735,1.0229059738091328,-5,0,0,10,-25,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,-23.994140625
0.3021460180705594,-0.04794869526346384,1.0214055938506283,-5,0,0,12,-25,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,11.513671875,-23.994140625
0.36553915679304394,-0.05008426939208563,1.019568530775271,-5,0,0,14,-25,-5.361328125,0.703125,-0.703125,-0.087890625,0.087890625,13.53515625,-23.994140625
-0.5407250608248515,0.012237929828180545,1.0456647211467456,-5,0,0,-14,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-14.150390625,-28.388671875
-0.443780335327673,0.010597646782461875,1.0429370262921824,-5,0,0,-12,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-12.041015625,-28.65234375
-0.35975519108994014,0.008369730434123784,1.0405265177738645,-5,0,0,-10,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,-28.65234375
-0.2950460074260369,0.006007927267141441,1.0386828455100883,-5,0,0,-8,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-8.173828125,-28.65234375
-0.22862814024486988,0.0036096571570266994,1.0367661301622124,-5,0,0,-6,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,-28.740234375
-0.16687226903349317,0.0009799604553988525,1.034918164966636,-5,0,0,-4,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,-28.65234375
-0.11315365922608245,-0.0013227736831636291,1.0334198765460083,-5,0,0,-2,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-2.021484375,-28.740234375
-0.058297743935557755,-0.002471130320773802,1.031848948378666,-5,0,0,0,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,-0.17578125,-28.740234375
0.009741238829823473,-0.005274970012286429,1.0298246411343164,-5,0,0,2,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,-28.740234375
0.06788730729283898,-0.007488859140532739,1.0281829952196606,-5,0,0,4,-30,-5.44921875,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,-28.740234375
