x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_right_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_right_eye,state_theta_tilt
-0.05939166942919549,-0.31136951554786685,1.032687061754563,20,0,0,-14,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-14.23828125,20.126953125
0.016390253208111383,-0.3203505509980091,1.0306015927366403,20,0,0,-12,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-12.041015625,20.126953125
0.0830465572862259,-0.3275981269708408,1.0287193382134012,20,0,0,-10,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-10.01953125,20.126953125
0.13729974916563104,-0.333319148672194,1.0272369153810617,20,0,0,-8,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-7.998046875,20.126953125
0.19362466707994508,-0.3397501249733766,1.0255454863897664,20,0,0,-6,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-6.15234375,20.126953125
0.25460804008128657,-0.3470341460499257,1.02396431856519,20,0,0,-4,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-4.130859375,20.126953125
0.30397382804781414,-0.3524957292588646,1.0225120679619095,20,0,0,-2,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-2.021484375,20.126953125
0.35846615152593597,-0.3586392444657098,1.0209115920351246,20,0,0,0,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,-0.17578125,20.126953125
0.43041023129516287,-0.36699475158617906,1.0189716510422293,20,0,0,2,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,1.7578125,20.126953125
0.49386694940598586,-0.3738570066017727,1.0170591078515707,20,0,0,4,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,3.8671875,20.126953125
0.560452885550706,-0.38124531504308845,1.015181086867187,20,0,0,6,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,5.80078125,20.126953125
