x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_right_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_right_eye,state_theta_tilt
-0.1427540264594963,-0.3122732135040502,1.034849056603402,15,0,0,-14,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-14.23828125,20.126953125
-0.06506803688278195,-0.31896705947381626,1.0325414983177845,15,0,0,-12,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-12.041015625,20.126953125
-0.0004972440855779414,-0.32480757243463493,1.030758629635613,15,0,0,-10,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-10.107421875,20.126953125
0.056390779392677004,-0.3298963234882625,1.0291203382904686,15,0,0,-8,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-8.0859375,20.126953125
0.11304088138177293,-0.33474769356687056,1.0274485363257466,15,0,0,-6,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-6.15234375,20.126953125
0.1704996055306398,-0.34023516774551676,1.0258639322933152,15,0,0,-4,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-4.130859375,20.126953125
0.22061111153296076,-0.3450980709599488,1.0243443692402523,15,0,0,-2,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-2.021484375,20.126953125
0.27446340306446804,-0.34967621328133536,1.022858863134192,15,0,0,0,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-0.17578125,20.126953125
0.3438554401338625,-0.35644373380646704,1.020886571595344,15,0,0,2,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,1.7578125,20.126953125
0.4036037946367059,-0.36160490723660343,1.0191649097788473,15,0,0,4,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,3.8671875,20.126953125
0.46843993643022486,-0.3676803483630515,1.017153607799471,15,0,0,6,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,5.888671875,20.126953125
0.535875135263189,-0.37344268998909774,1.0153954816533335,15,0,0,8,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,7.822265625,20.126953125
0.6056528902549332,-0.37955350777543573,1.0133334077847314,15,0,0,10,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,9.755859375,20.126953125
0.6702008537852698,-0.3846913702264775,1.0114133913021988,15,0,0,12,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,11.513671875,20.126953125
0.7543388225304212,-0.3919512817458808,1.0090483385033358,15,0,0,14,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,13.53515625,20.126953125
-0.14369270914069032,-0.28586580696308944,1.0348446515465957,15,0,0,-14,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-14.23828125,15.1171875
-0.06426948732627069,-0.29242791529483914,1.032698105502374,15,0,0,-12,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-12.041015625,15.205078125
0.002068575548953122,-0.29880959396652684,1.0307643655132204,15,0,0,-10,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-10.107421875,15.1171875
0.05765053352909533,-0.30306190822666795,1.0290437644449522,15,0,0,-8,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-7.998046875,15.1171875
0.1151240036609551,-0.3080316942124631,1.027414197611206,15,0,0,-6,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-6.15234375,15.1171875
0.1732618184841055,-0.3133295090622922,1.0257556505012555,15,0,0,-4,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-4.130859375,15.205078125
0.2239576205160334,-0.31794250677958813,1.024308671587813,15,0,0,-2,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-2.021484375,15.1171875
0.2763793558820329,-0.3219762740161549,1.0228381176324564,15,0,0,0,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-0.17578125,15.1171875
0.3443961784629217,-0.32822475443364474,1.0208560878832238,15,0,0,2,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,1.7578125,15.1171875
0.40623782967343813,-0.33370627590538104,1.0191636267666677,15,0,0,4,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,3.8671875,15.1171875
0.4695985547046062,-0.3392026750995734,1.0171960994795326,15,0,0,6,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,5.888671875,15.1171875
0.5399161379653997,-0.3448766429501452,1.0152984057369874,15,0,0,8,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,7.822265625,15.1171875
