x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_right_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_right_eye,state_theta_tilt
-0.42012433475450384,-0.32282302058354756,1.0416390013968189,0,0,0,-14,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-14.23828125,20.126953125
-0.3319083433012986,-0.3256356855402984,1.0391144682949978,0,0,0,-12,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-12.12890625,20.126953125
-0.25730959043691415,-0.32721758131705014,1.0369194916448505,0,0,0,-10,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,20.126953125
-0.19862847428104302,-0.3289548377153949,1.0352431197218097,0,0,0,-8,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-8.173828125,20.126953125
-0.13787249139216196,-0.33086731631469546,1.0334743547103349,0,0,0,-6,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,20.126953125
-0.07760063330594957,-0.33230300235505605,1.0318762065986946,0,0,0,-4,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,20.126953125
-0.026844008127879015,-0.33389035633388675,1.0302167582731203,0,0,0,-2,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-2.021484375,20.126953125
0.026859874872093625,-0.33520546012458324,1.0287732204995617,0,0,0,0,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-0.087890625,20.126953125
0.0925728859940913,-0.33626896122060546,1.0267594000196654,0,0,0,2,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,20.126953125
0.14855066005962614,-0.3376797006665622,1.0253054094853322,0,0,0,4,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,20.126953125
0.206425953730332,-0.3396221411779078,1.0236051648553037,0,0,0,6,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,5.80078125,20.126953125
0.26738743897351447,-0.34140932820020453,1.0216681395860068,0,0,0,8,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,20.126953125
0.3286478078121121,-0.3423889806044362,1.0202299947615212,0,0,0,10,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,20.126953125
0.38326722457843987,-0.343171953772587,1.0185730267844455,0,0,0,12,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,11.513671875,20.126953125
0.4517416730890955,-0.34519388741415563,1.0165411139150469,0,0,0,14,20,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,13.53515625,20.126953125
-0.4203458321202147,-0.2949983271549257,1.0416969078589242,0,0,0,-14,15,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-14.150390625,15.1171875
-0.33455528420147995,-0.29777700281579006,1.0394204821518531,0,0,0,-12,15,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-12.041015625,15.1171875
-0.25785434355934556,-0.29995534351877123,1.0369906461507523,0,0,0,-10,15,-0.439453125,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,15.1171875
