x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_right_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_right_eye,state_theta_tilt
-0.31997288333519036,-0.31741030115595387,1.0390762775469624,5,0,0,-14,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-14.150390625,20.126953125
-0.23708094463605556,-0.3213578587479873,1.0366928545371557,5,0,0,-12,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-12.041015625,20.126953125
-0.16497132010534188,-0.3250318618434349,1.0345958238371142,5,0,0,-10,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,20.126953125
-0.1091653308190792,-0.32769638003828017,1.032986976626796,5,0,0,-8,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-7.998046875,20.126953125
-0.04961999856213284,-0.3302883350614599,1.031189207473581,5,0,0,-6,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,20.126953125
0.008167827890008028,-0.33389347063975744,1.0294327457002934,5,0,0,-4,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,20.126953125
0.05936870174379327,-0.3360149913192666,1.0281260926981963,5,0,0,-2,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-2.109375,20.126953125
0.11204870061340422,-0.33770209069774987,1.026688369274101,5,0,0,0,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-0.17578125,20.126953125
0.17675505142878967,-0.34106555125799737,1.0247449560958912,5,0,0,2,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,20.126953125
0.2342720583984127,-0.3442467977615657,1.0230846757421086,5,0,0,4,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,20.126953125
0.2952965265293994,-0.3468597240619203,1.0213247734286617,5,0,0,6,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,5.888671875,20.126953125
0.355930728399787,-0.3498859830058694,1.0196076278104749,5,0,0,8,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,20.126953125
0.41980136709878335,-0.35316057914325316,1.0178601949625017,5,0,0,10,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,20.126953125
0.47614032772990345,-0.3552090005457739,1.0163207124048947,5,0,0,12,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,11.513671875,20.126953125
0.5478574748600006,-0.3579246344336853,1.0141241467061397,5,0,0,14,20,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,13.53515625,20.126953125
-0.32138596372849837,-0.2900804351414992,1.0391129886063786,5,0,0,-14,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-14.0625,15.205078125
-0.2357114791264957,-0.2941703889909843,1.0366124571723212,5,0,0,-12,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-12.041015625,15.205078125
-0.16304417029633078,-0.29814707962517184,1.0345302885288572,5,0,0,-10,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-10.01953125,15.205078125
-0.10546079122628116,-0.3008898861101602,1.0328932482879931,5,0,0,-8,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-7.998046875,15.1171875
-0.04853253353616005,-0.303310824357743,1.0311837490404374,5,0,0,-6,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,15.1171875
0.010258828576511947,-0.3068480135619287,1.029470291573904,5,0,0,-4,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-4.04296875,15.1171875
0.06106346078921476,-0.30919186429933043,1.0281714336311776,5,0,0,-2,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-2.021484375,15.1171875
0.11228520292857613,-0.3107877397547676,1.0266670865580543,5,0,0,0,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-0.17578125,15.205078125
0.1785109396423349,-0.3140866392605258,1.0246782583904035,5,0,0,2,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,15.205078125
0.23674969580707717,-0.3170982992172621,1.0231282992139967,5,0,0,4,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,15.205078125
0.29555831999133975,-0.31951926409052145,1.0214171945920238,5,0,0,6,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,5.80078125,15.1171875
0.35874689405358706,-0.3227870168872227,1.0195832888457503,5,0,0,8,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,15.205078125
0.42170561993285827,-0.3259987661364713,1.0177706027282427,5,0,0,10,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,15.1171875
0.4782325222206538,-0.32765896655725496,1.016181775155411,5,0,0,12,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,11.513671875,15.1171875
0.5497070868009302,-0.3303086148886654,1.014096930058092,5,0,0,14,15,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,13.53515625,15.205078125
-0.3194327418734113,-0.26090281356640593,1.0390576037842447,5,0,0,-14,10,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-14.23828125,10.1953125
-0.23700596476138147,-0.2649940505570488,1.0367038024869049,5,0,0,-12,10,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-12.12890625,10.1953125
-0.16447672725564688,-0.2682596690210159,1.0347061580415453,5,0,0,-10,10,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,10.1953125
-0.10169215671717147,-0.2712149836787294,1.0328337774708198,5,0,0,-8,10,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-8.173828125,10.1953125
-0.047243138462611634,-0.27336412983837177,1.0313131083191176,5,0,0,-6,10,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,10.1953125
0.014568144203426225,-0.27701060836839525,1.0296058211333887,5,0,0,-4,10,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,10.1953125
0.06362792591069055,-0.2790460796378173,1.0281220645324374,5,0,0,-2,10,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-2.109375,10.1953125
0.11511130629172583,-0.28091448659921014,1.0266226241800038,5,0,0,0,10,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,-0.087890625,10.1953125
0.18031215855779392,-0.2838628710868257,1.0247461003611118,5,0,0,2,10,4.39453125,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,10.1953125
