x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_left_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_left_eye,state_theta_tilt
0.1291143933904204,-0.32961972895687686,1.027789874724114,25,0,0,-14,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,-14.0625,20.126953125
0.19476257128625307,-0.3375459651424128,1.0258892078849424,25,0,0,-12,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,-11.953125,20.126953125
0.25079111771315177,-0.34448427380183366,1.0244012275253176,25,0,0,-10,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,-9.931640625,20.126953125
0.29963530348239276,-0.3503340313724072,1.0228985845090737,25,0,0,-8,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,-7.998046875,20.126953125
0.3584577399020846,-0.3575392968750233,1.0212142373353499,25,0,0,-6,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,-6.15234375,20.126953125
0.4169874976495249,-0.36571730514843337,1.0196909802104104,25,0,0,-4,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,-4.04296875,20.126953125
0.4762546102640738,-0.3723373099283008,1.0179810722655314,25,0,0,-2,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,-2.109375,20.126953125
0.5291908071754831,-0.37899664723775545,1.0166299613546688,25,0,0,0,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,-0.263671875,20.126953125
0.6045838547320708,-0.38772677121748844,1.0143841518134769,25,0,0,2,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,1.7578125,20.126953125
0.6709635779036022,-0.3960325687238633,1.0125425860395285,25,0,0,4,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,3.69140625,20.126953125
0.7437662314859099,-0.40472810160367906,1.010369796761283,25,0,0,6,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,5.625,20.126953125
0.8273766647905058,-0.4148140092726599,1.0081957629019687,25,0,0,8,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,7.646484375,20.126953125
0.9159281964989341,-0.42504972931828433,1.0056954361626915,25,0,0,10,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,9.580078125,20.126953125
0.9997576385608334,-0.4356170188033111,1.003383301895409,25,0,0,12,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,11.337890625,20.126953125
1.11527445377176,-0.4494382574514588,1.000028065939363,25,0,0,14,20,23.291015625,0.615234375,-0.791015625,-0.087890625,0.087890625,13.447265625,20.126953125
