x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_left_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_left_eye,state_theta_tilt
-0.12661763358616185,-0.32429721278131224,1.0338766154774557,10,0,0,-14,20,9.140625,0.703125,-0.703125,-0.087890625,0.087890625,-14.0625,20.126953125
-0.058721690325045595,-0.3279994463090005,1.0319144655929862,10,0,0,-12,20,9.140625,0.703125,-0.703125,-0.087890625,0.087890625,-11.953125,20.126953125
-0.0024585181145057033,-0.3313304613339114,1.030297426836542,10,0,0,-10,20,9.140625,0.703125,-0.791015625,-0.087890625,0.087890625,-9.931640625,20.126953125
0.04422940536411435,-0.33423795567524045,1.028993126432183,10,0,0,-8,20,9.140625,0.703125,-0.791015625,-0.087890625,0.087890625,-7.998046875,20.126953125
0.09926448073159799,-0.3371910750843656,1.0274782911772666,10,0,0,-6,20,9.140625,0.703125,-0.791015625,-0.087890625,0.087890625,-6.15234375,20.126953125
0.15324305056139287,-0.3413035035674396,1.0258492973585314,10,0,0,-4,20,9.140625,0.703125,-0.791015625,-0.087890625,0.087890625,-4.04296875,20.126953125
0.20559362885251564,-0.34378086621332987,1.0242873727044177,10,0,0,-2,20,9.140625,0.703125,-0.791015625,-0.087890625,0.087890625,-2.109375,20.126953125
0.2522092211009419,-0.34635781854061193,1.0229884919601975,10,0,0,0,20,9.140625,0.703125,-0.791015625,-0.087890625,0.087890625,-0.3515625,20.126953125
0.3157096107770888,-0.34959801899937376,1.0210534435431777,10,0,0,2,20,9.140625,0.703125,-0.791015625,-0.087890625,0.087890625,1.7578125,20.126953125
0.3694962142442386,-0.3529399539118456,1.019509574892758,10,0,0,4,20,9.140625,0.703125,-0.791015625,-0.087890625,0.087890625,3.603515625,20.126953125
0.4316763091066014,-0.3564812346200267,1.0179002915233337,10,0,0,6,20,9.140625,0.703125,-0.791015625,-0.087890625,0.087890625,5.625,20.126953125
