x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_left_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_left_eye,state_theta_tilt
0.30030924133586046,-0.34263187686133784,1.0231699381558763,35,0,0,-14,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-14.0625,20.126953125
0.37004753972878335,-0.35368515914532117,1.0211170208652736,35,0,0,-12,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-11.953125,20.126953125
0.4319174431587691,-0.36408298066369504,1.0193535269863465,35,0,0,-10,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-9.931640625,20.126953125
0.4910838425378451,-0.3727743634966106,1.0177558766471608,35,0,0,-8,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-7.998046875,20.126953125
0.5469976096650104,-0.3829274330554069,1.0162513054379652,35,0,0,-6,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-6.15234375,20.126953125
0.6133836717250255,-0.3951747055937226,1.01415700126126,35,0,0,-4,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-4.04296875,20.126953125
0.680993528665804,-0.4057723390796634,1.012288305583406,35,0,0,-2,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-2.197265625,20.126953125
0.7446920774003081,-0.4159715676995882,1.0105805939254118,35,0,0,0,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-0.263671875,20.0390625
0.835929802409046,-0.43025306921571826,1.0079951527690245,35,0,0,2,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,1.7578125,20.126953125
0.9164898633568603,-0.44375108975163646,1.0056029425895996,35,0,0,4,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,3.69140625,20.126953125
1.0097501973582894,-0.45887943211282367,1.0030003327776333,35,0,0,6,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,5.625,20.126953125
1.1151578708098633,-0.47599946358053496,1.0001967065400776,35,0,0,8,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,7.646484375,20.126953125
1.229206498715334,-0.4944146297979973,0.996891997392599,35,0,0,10,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,9.4921875,20.126953125
1.3441374457428603,-0.5131528378427359,0.993352148377495,35,0,0,12,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,11.337890625,20.126953125
1.5003481918680928,-0.5384641889085479,0.9892450182103532,35,0,0,14,20,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,13.359375,20.126953125
0.3055337966062829,-0.3161629002303519,1.0229294504177782,35,0,0,-14,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-13.974609375,15.1171875
0.3728115876765826,-0.32604490916116546,1.0210217559243617,35,0,0,-12,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-11.953125,15.1171875
0.4358516630516227,-0.33588221421855674,1.0192677476296563,35,0,0,-10,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-9.931640625,15.205078125
0.4959014467057412,-0.3446824984022101,1.01759991397891,35,0,0,-8,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-8.0859375,15.1171875
0.551303198934103,-0.3538349343738724,1.0159823631862552,35,0,0,-6,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-6.15234375,15.1171875
0.6195356426994036,-0.36547417877204486,1.013987311377263,35,0,0,-4,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-4.04296875,15.205078125
0.6850218539188258,-0.3750529571597775,1.0123116539698922,35,0,0,-2,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-2.109375,15.1171875
0.7486241626897322,-0.3846636958160392,1.0104986134185507,35,0,0,0,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-0.263671875,15.1171875
0.8366581312070097,-0.3974376540021172,1.007762475791597,35,0,0,2,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,1.7578125,15.1171875
0.9183767228162073,-0.40995542846003885,1.0056371004031401,35,0,0,4,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,3.69140625,15.1171875
1.0139534819105633,-0.42459801538085185,1.0026862105749264,35,0,0,6,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,5.625,15.1171875
1.120946970590603,-0.4403348887394726,0.9999636367218477,35,0,0,8,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,7.646484375,15.1171875
1.2377827787529534,-0.45805378674171476,0.9964720601719064,35,0,0,10,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,9.580078125,15.1171875
1.3469226701131074,-0.4750794889103255,0.9936290087673707,35,0,0,12,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,11.337890625,15.1171875
1.506014055656231,-0.4980744231952912,0.989317818168439,35,0,0,14,15,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,13.359375,15.205078125
0.308864698419847,-0.286396584878892,1.022789891709131,35,0,0,-14,10,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-13.974609375,10.1953125
0.3775530627479461,-0.29565061933321984,1.020935242430033,35,0,0,-12,10,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-11.953125,10.1953125
0.4392927766689637,-0.30451755387319196,1.0191614877718949,35,0,0,-10,10,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-9.931640625,10.1953125
0.500209923655837,-0.31265593409667597,1.0174583733480385,35,0,0,-8,10,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-8.0859375,10.1953125
0.5555250354322849,-0.3212371506461784,1.0157783501230282,35,0,0,-6,10,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-6.15234375,10.1953125
0.6238408528952003,-0.3316919618829625,1.0139331492662547,35,0,0,-4,10,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-4.04296875,10.1953125
0.690450086993996,-0.34030075037464813,1.0119898848272695,35,0,0,-2,10,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-2.109375,10.1953125
0.7525879767562307,-0.34867995084538805,1.010103211701349,35,0,0,0,10,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,-0.3515625,10.1953125
0.8430278692631538,-0.3603996113709759,1.0077191302157031,35,0,0,2,10,32.607421875,0.615234375,-0.791015625,-0.087890625,0.087890625,1.669921875,10.1953125
