x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_left_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_left_eye,state_theta_tilt
0.0434349964862788,-0.32620010360477253,1.02977421773895,20,0,0,-14,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-13.974609375,20.126953125
0.11057230437178,-0.3324417753779342,1.0279254371727529,20,0,0,-12,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-11.953125,20.126953125
0.16533332872181072,-0.33846928929617415,1.0263838230939923,20,0,0,-10,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-9.931640625,20.126953125
0.21401513147944784,-0.3428175957783829,1.025061364030404,20,0,0,-8,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-8.0859375,20.126953125
0.26881750557642714,-0.348726155588607,1.023410113726471,20,0,0,-6,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-6.15234375,20.126953125
0.32438978225322734,-0.35537630436956547,1.021987196770096,20,0,0,-4,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-4.04296875,20.126953125
0.38276954109511285,-0.360553519227728,1.0202772173870047,20,0,0,-2,20,18.544921875,0.703125,-0.791015625,-0.087890625,0.087890625,-2.021484375,20.126953125
0.43085688080763895,-0.36564262724352586,1.018850914657068,20,0,0,0,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,-0.263671875,20.126953125
0.5015020421472232,-0.3722996446041823,1.0169547982557299,20,0,0,2,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,1.7578125,20.126953125
0.5633688093673067,-0.37844937420972297,1.01507942651766,20,0,0,4,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,3.69140625,20.126953125
0.628436779226175,-0.38503260859919863,1.013241205136547,20,0,0,6,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,5.625,20.126953125
0.7047505634487742,-0.39252720024446525,1.011188173141121,20,0,0,8,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,7.646484375,20.126953125
0.7819695258554146,-0.40023408289809254,1.0088804603544386,20,0,0,10,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,9.580078125,20.126953125
0.85853753657286,-0.4082266133967038,1.0067654794756133,20,0,0,12,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,11.337890625,20.126953125
0.9561353234746495,-0.41720211947469116,1.0039388131734803,20,0,0,14,20,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,13.359375,20.126953125
0.04713686962843178,-0.2999497842967191,1.0297094272152771,20,0,0,-14,15,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,-13.974609375,15.1171875
0.10987243861892126,-0.3054232994603666,1.0279490681824004,20,0,0,-12,15,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,-12.041015625,15.1171875
0.16844133640647718,-0.3112146620493328,1.0263616702760114,20,0,0,-10,15,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,-9.931640625,15.1171875
0.22271089196967753,-0.3159346705337677,1.024708802387182,20,0,0,-8,15,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,-7.998046875,15.1171875
0.27075445338158477,-0.3213210590607376,1.0234665257405207,20,0,0,-6,15,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,-6.15234375,15.1171875
0.32763003842773186,-0.3274937398953038,1.0217697125051608,20,0,0,-4,15,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,-4.130859375,15.1171875
0.38269879626460823,-0.3324448045143862,1.0202885564045312,20,0,0,-2,15,18.544921875,0.615234375,-0.791015625,-0.087890625,0.087890625,-2.197265625,15.1171875
