x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_right_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_right_eye,state_theta_tilt
-0.935717781602433,-0.3816142643139244,1.0557067016022654,-20,0,0,-14,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,-14.23828125,20.126953125
-0.8041083097132502,-0.3737445671377126,1.0520502170743293,-20,0,0,-12,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,-12.041015625,20.126953125
-0.6991722932920543,-0.36765447368879894,1.0488175034583045,-20,0,0,-10,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,-10.107421875,20.126953125
-0.6176353891424939,-0.3627116520139143,1.0466636929488373,-20,0,0,-8,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,-8.173828125,20.126953125
-0.5375867017275726,-0.3573133380599696,1.0442319328292096,-20,0,0,-6,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,20.126953125
-0.46097468702968447,-0.35335787930615203,1.0421151681742857,-20,0,0,-4,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,-4.130859375,20.126953125
-0.40025961604581994,-0.349085355620565,1.040353723334937,-20,0,0,-2,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,-1.93359375,20.126953125
-0.3401714806255435,-0.3447698993129272,1.0387801930520577,-20,0,0,0,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,-0.17578125,20.126953125
-0.26491802328425906,-0.3402349814515902,1.036446266109257,-20,0,0,2,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,20.126953125
-0.2040728339808946,-0.33607034753576637,1.0347359121408741,-20,0,0,4,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,3.8671875,20.126953125
-0.14307872592409632,-0.3322524934754276,1.0330005432096925,-20,0,0,6,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,5.888671875,20.126953125
-0.08208793877626941,-0.32831416636196753,1.0311668270459826,-20,0,0,8,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,7.822265625,20.126953125
-0.024284578366232545,-0.3239342189725304,1.0294112291206237,-20,0,0,10,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,9.755859375,20.126953125
0.027261647318435056,-0.32036513847841686,1.0279760973446668,-20,0,0,12,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,11.513671875,20.126953125
0.08937967306326211,-0.3162420846641777,1.0262417827145611,-20,0,0,14,20,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,13.53515625,20.126953125
-0.9439799689556101,-0.34725102850542866,1.055935422869638,-20,0,0,-14,15,-19.599609375,0.703125,-0.703125,-0.087890625,0.087890625,-14.23828125,15.205078125
