x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_left_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_left_eye,state_theta_tilt
-0.038550675540423684,-0.32433978383323536,1.0318630029550842,15,0,0,-14,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-13.974609375,20.126953125
0.025230746826224615,-0.32888598750987263,1.0299554358361644,15,0,0,-12,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-11.953125,20.126953125
0.08270577686471625,-0.3340682936505145,1.028380210487316,15,0,0,-10,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-9.931640625,20.126953125
0.1324555450334659,-0.3375354651031612,1.0269482805488561,15,0,0,-8,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-8.0859375,20.126953125
0.18386161245529198,-0.34208537070150447,1.0254199529221821,15,0,0,-6,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-6.15234375,20.126953125
0.240278482680519,-0.34738782115435607,1.0238658508578866,15,0,0,-4,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-4.04296875,20.126953125
0.29384122819195413,-0.3513077302728182,1.0222344616057852,15,0,0,-2,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-2.109375,20.126953125
0.3429860481383611,-0.35478292278590323,1.020881666236981,15,0,0,0,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-0.263671875,20.126953125
0.4082431429603559,-0.3599377689795463,1.0190366919056377,15,0,0,2,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,1.669921875,20.126953125
0.46670612837953873,-0.3645433897157399,1.0173524498924815,15,0,0,4,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,3.69140625,20.126953125
0.5297890831705101,-0.36994255566547374,1.015388103475553,15,0,0,6,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,5.625,20.126953125
0.5982128701690548,-0.3753384468581997,1.0136024822368692,15,0,0,8,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,7.646484375,20.126953125
0.671164944729255,-0.3802689161748844,1.0114437799416,15,0,0,10,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,9.580078125,20.126953125
0.7404249558136546,-0.386365033208311,1.0093813182111262,15,0,0,12,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,11.42578125,20.126953125
0.8241156777429819,-0.3926730772022816,1.0070413356785737,15,0,0,14,20,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,13.359375,20.126953125
-0.03563244093340623,-0.2980386416638144,1.031743116218296,15,0,0,-14,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-13.974609375,15.1171875
0.030164212437446936,-0.3024853674587998,1.0299771090882195,15,0,0,-12,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-11.953125,15.205078125
0.0863280619076,-0.30704033141052184,1.0283602714217075,15,0,0,-10,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-9.931640625,15.1171875
0.13776550952345468,-0.31059192208723496,1.0267388961734512,15,0,0,-8,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-8.0859375,15.1171875
0.18668883393692803,-0.31470297471407105,1.0253552669884747,15,0,0,-6,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-6.15234375,15.1171875
0.24158055712820792,-0.3200109220539858,1.0237902222168809,15,0,0,-4,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-4.04296875,15.205078125
0.2954910691023226,-0.3238021182493439,1.0222508880128665,15,0,0,-2,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-2.109375,15.1171875
0.3445766048453961,-0.3274681381767768,1.0208774795201863,15,0,0,0,15,13.974609375,0.703125,-0.791015625,-0.087890625,0.087890625,-0.263671875,15.1171875
