x_c,y_c,z_c,cmd_theta_lower_neck_pan,cmd_theta_lower_neck_tilt,cmd_theta_upper_neck_tilt,cmd_theta_left_eye,cmd_theta_tilt,state_theta_lower_neck_pan,state_theta_left_lower_neck_tilt,state_theta_right_lower_neck_tilt,state_theta_left_upper_neck_tilt,state_theta_right_upper_neck_tilt,state_theta_left_eye,state_theta_tilt
-0.6053087398305297,-0.3568664028856537,1.04631209496098,-15,0,0,-14,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-14.0625,20.126953125
-0.5176596775012675,-0.35202989484567027,1.0437625970105868,-15,0,0,-12,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-11.953125,20.126953125
-0.44770416381772576,-0.3484805182991676,1.041812772189494,-15,0,0,-10,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-9.931640625,20.126953125
-0.39463074357789196,-0.3464470613777247,1.0402858820900402,-15,0,0,-8,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-7.998046875,20.126953125
-0.33083681488932903,-0.3422966333982937,1.0383993178493924,-15,0,0,-6,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-6.15234375,20.126953125
-0.2700929686980842,-0.3402922534818799,1.0367454360874808,-15,0,0,-4,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-4.04296875,20.126953125
-0.21655814294031284,-0.337078344830365,1.0351598075410526,-15,0,0,-2,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-2.197265625,20.126953125
-0.16823633540700267,-0.33471447268360455,1.0337573147067298,-15,0,0,0,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-0.263671875,20.126953125
-0.1048011877015591,-0.33088964201933496,1.0318611605561396,-15,0,0,2,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,1.7578125,20.126953125
-0.05386615157600949,-0.3284387511670649,1.030480627517221,-15,0,0,4,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,3.69140625,20.126953125
0.0013864446350956294,-0.3255567855503667,1.0288666275877087,-15,0,0,6,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,5.625,20.126953125
0.056123453407253776,-0.3228192352017257,1.02736430987588,-15,0,0,8,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,7.646484375,20.126953125
0.1122832440695396,-0.31941079691460417,1.0257049776583351,-15,0,0,10,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,9.580078125,20.126953125
0.16084097872705216,-0.31719392408951197,1.024301679564867,-15,0,0,12,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,11.337890625,20.126953125
0.22190692250409427,-0.31360719043191204,1.022627748360655,-15,0,0,14,20,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,13.359375,20.126953125
-0.6049250778329158,-0.3254099000327799,1.0463644430545183,-15,0,0,-14,15,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-14.0625,15.1171875
-0.5181189775927544,-0.3210952281178527,1.043895520558687,-15,0,0,-12,15,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-11.953125,15.1171875
-0.4468358789834623,-0.3183830048538101,1.041762117357925,-15,0,0,-10,15,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-9.931640625,15.205078125
-0.38529082186173125,-0.31533040676479285,1.040249421135832,-15,0,0,-8,15,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-8.0859375,15.1171875
-0.33172255056707356,-0.3134570188364883,1.0386333396558614,-15,0,0,-6,15,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-6.240234375,15.205078125
-0.27116059296919515,-0.3118580148514329,1.0368455484796328,-15,0,0,-4,15,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-4.04296875,15.205078125
-0.21523513662129212,-0.3090588268513214,1.0351362510128526,-15,0,0,-2,15,-14.677734375,0.703125,-0.703125,-0.087890625,0.087890625,-2.109375,15.1171875
